id,fdid,function,location,device
2846,=S02+S1-E2.3,S02,S1,E2.3,0,Unknown,0,0,0
2869,=S02+S1-E3.11,S02,S1,E3.11,0,Unknown,0,0,0
2870,=S02+S1-E3.1,S02,S1,E3.1,0,Unknown,0,0,0
2873,=S02+K1.D2-X31,S02,K1.D2,X31,1,Unknown,0,0,0
2877,=S02+K1.H1-F2.3,S02,K1.H1,F2.3,1,Unknown,0,0,0
2899,=S02+S1-E3.21,S02,S1,E3.21,0,Unknown,0,0,0
2900,=S02+S1-E3.2,S02,S1,E3.2,0,Unknown,0,0,0
2921,=S02+S1-B1,S02,S1,B1,0,Unknown,0,0,0
2922,=V01+K1.B1-A8,V01,K1.B1,A8,1,PLC,0,1,0
2925,=S02+S1-B2,S02,S1,B2,0,Unknown,0,0,0
2933,=V01+K1.D2-X11,V01,K1.D2,X11,1,Unknown,0,0,0
2936,=V01+S2-M1.1,V01,S2,M1.1,0,Unknown,0,0,0
2937,=V01+K1.H1-K1,V01,K1.H1,K1,1,Unknown,0,0,0
2939,=V01+K1.H2-Q1,V01,K1.H2,Q1,1,Unknown,0,0,0
2970,=V01+K1.B1-W5(-P2),V01,K1.B1,W5(-P2),1,Unknown,0,0,0
2977,=V01+K1.B1-W5(-P1),V01,K1.B1,W5(-P1),1,Unknown,0,0,0
2979,=V01+K1.D2-X12,V01,K1.D2,X12,1,Unknown,0,0,0
2982,=V01+S2-M2.1,V01,S2,M2.1,0,Unknown,0,0,0
2983,=V01+K1.H2-Q2,V01,K1.H2,Q2,1,Unknown,0,0,0
3013,=V01+K1.B1-K50,V01,K1.B1,K50,1,Unknown,0,0,0
3015,=V01+K1.H2-F1,V01,K1.H2,F1,1,Unknown,0,0,0
3025,=A02+K1.B1-X22-X22.3M,A02,K1.B1,X22-X22.3M,1,Terminal,0,0,1
3031,=V01+K1.B1-K51,V01,K1.B1,K51,1,Unknown,0,0,0
3041,=V01+K1.B1-K53,V01,K1.B1,K53,1,Unknown,0,0,0
3067,=V01+K1.D2-X17,V01,K1.D2,X17,1,Unknown,0,0,0
3070,=V01+S4-M1.11,V01,S4,M1.11,0,Unknown,0,0,0
3071,=V01+K1.H2-F3.1,V01,K1.H2,F3.1,1,Unknown,0,0,0
3087,=V01+S1-Y6.11,V01,S1,Y6.11,0,Unknown,0,0,0
3092,=V01+S4-M1.12,V01,S4,M1.12,0,Unknown,0,0,0
3093,=V01+K1.H2-F3.2,V01,K1.H2,F3.2,1,Unknown,0,0,0
3109,=V01+S1-Y6.12,V01,S1,Y6.12,0,Unknown,0,0,0
3111,=V01+K1.D2-X18,V01,K1.D2,X18,1,Unknown,0,0,0
3114,=V01+S4-M1.13,V01,S4,M1.13,0,Unknown,0,0,0
3115,=V01+K1.H2-F3.3,V01,K1.H2,F3.3,1,Unknown,0,0,0
3131,=V01+S1-Y6.13,V01,S1,Y6.13,0,Unknown,0,0,0
3133,=V01+K1.B1-A13,V01,K1.B1,A13,1,PLC,0,1,0
3151,=A02+K1.B1-X22-X22.1F,A02,K1.B1,X22-X22.1F,1,Terminal,0,0,1
3152,=V01+K1.B1-W6(-P1),V01,K1.B1,W6(-P1),1,Unknown,0,0,0
3153,=V01+S1-B10,V01,S1,B10,0,Unknown,0,0,0
3154,=A02+K1.B1-X22-X22.1M,A02,K1.B1,X22-X22.1M,1,Terminal,0,0,1
3160,=V01+K1.B1-W6(-P2),V01,K1.B1,W6(-P2),1,Unknown,0,0,0
3165,=V01+S1-B11,V01,S1,B11,0,Unknown,0,0,0
3175,=A02+K1.B1-X22-X21.1F,A02,K1.B1,X22-X21.1F,1,Terminal,0,0,1
3177,=V01+S1-B12,V01,S1,B12,0,Unknown,0,0,0
3178,=A02+K1.B1-X22-X21.1M,A02,K1.B1,X22-X21.1M,1,Terminal,0,0,1
3180,=V01+K1.B1-A5,V01,K1.B1,A5,1,PLC,0,1,0
3187,=V01+K1.D2-X16,V01,K1.D2,X16,1,Unknown,0,0,0
3190,=V01+S3-M4.2,V01,S3,M4.2,0,Unknown,0,0,0
3191,=V01+K1.H2-Q4,V01,K1.H2,Q4,1,Unknown,0,0,0
3218,=V01+S1-B3,V01,S1,B3,0,Unknown,0,0,0
3223,=V01+K1.B1-K4,V01,K1.B1,K4,1,Unknown,0,0,0
3235,=V01+K1.B1-K5,V01,K1.B1,K5,1,Unknown,0,0,0
3238,=V01+K1.B1-K6,V01,K1.B1,K6,1,Unknown,0,0,0
3240,=V01+K1.B1-K7,V01,K1.B1,K7,1,Unknown,0,0,0
3245,=V01+K1.B1-A2,V01,K1.B1,A2,1,PLC,0,1,0
3258,=V01+K1.B1-K8,V01,K1.B1,K8,1,Unknown,0,0,0
3275,=V01+I1-W221,V01,I1,W221,0,Unknown,0,0,0
3281,=A02+K1.B1-X22-X22.2M,A02,K1.B1,X22-X22.2M,1,Terminal,0,0,1
3282,=V01+S1-B1.1,V01,S1,B1.1,0,Unknown,0,0,0
3288,=V01+K1.B1-A6,V01,K1.B1,A6,1,PLC,0,1,0
3295,=V01+K1-W440,V01,K1,W440,0,Unknown,0,0,0
3310,=V01+S1-B2.1,V01,S1,B2.1,0,Unknown,0,0,0
3323,=V01+K1-W442.1,V01,K1,W442.1,0,Unknown,0,0,0
3330,=V01+S1-B2.2,V01,S1,B2.2,0,Unknown,0,0,0
3343,=V01+K1-W442.2,V01,K1,W442.2,0,Unknown,0,0,0
3350,=V01+S1-B2.3,V01,S1,B2.3,0,Unknown,0,0,0
3363,=V01+K1-W442.3,V01,K1,W442.3,0,Unknown,0,0,0
3370,=V01+S1-B3.1,V01,S1,B3.1,0,Unknown,0,0,0
3376,=V01+K1.B1-A7,V01,K1.B1,A7,1,PLC,0,1,0
3383,=V01+K1-W444,V01,K1,W444,0,Unknown,0,0,0
3398,=V01+S1-B3.2,V01,S1,B3.2,0,Unknown,0,0,0
3411,=V01+S1-B5.2,V01,S1,B5.2,0,Unknown,0,0,0
3419,=V01+K1.B1-K35,V01,K1.B1,K35,1,Unknown,0,0,0
3425,=V01+K1.B1-K36,V01,K1.B1,K36,1,Unknown,0,0,0
3431,=V01+K1.B1-K37,V01,K1.B1,K37,1,Unknown,0,0,0
3441,=V01+K1.B1-K38,V01,K1.B1,K38,1,Unknown,0,0,0
3447,=V01+K1.B1-K39,V01,K1.B1,K39,1,Unknown,0,0,0
3457,=V01+I1-W447,V01,I1,W447,0,Unknown,0,0,0
3479,=A02+K1.B1-X22-X22.6F,A02,K1.B1,X22-X22.6F,1,Terminal,0,0,1
3481,=V01+S1-Y6.7,V01,S1,Y6.7,0,Unknown,0,0,0
3482,=A02+K1.B1-X22-X22.6M,A02,K1.B1,X22-X22.6M,1,Terminal,0,0,1
3489,=A02+K1.B1-X22-X22.4F,A02,K1.B1,X22-X22.4F,1,Terminal,0,0,1
3491,=V01+S1-Y1.11,V01,S1,Y1.11,0,Unknown,0,0,0
3492,=A02+K1.B1-X22-X22.4M,A02,K1.B1,X22-X22.4M,1,Terminal,0,0,1
3500,=V01+K1.B1-A4,V01,K1.B1,A4,1,PLC,0,1,0
3501,=V01+S1-S2.1,V01,S1,S2.1,0,Unknown,0,0,0
3509,=V01+S1-S3.1,V01,S1,S3.1,0,Unknown,0,0,0
3517,=V01+S1-Y1.12,V01,S1,Y1.12,0,Unknown,0,0,0
3527,=V01+S1-S2.2,V01,S1,S2.2,0,Unknown,0,0,0
3535,=V01+S1-S3.2,V01,S1,S3.2,0,Unknown,0,0,0
3543,=V01+S1-Y1.13,V01,S1,Y1.13,0,Unknown,0,0,0
3553,=V01+S1-S2.3,V01,S1,S2.3,0,Unknown,0,0,0
3561,=V01+S1-S3.3,V01,S1,S3.3,0,Unknown,0,0,0
3569,=V01+S1-Y2.11,V01,S1,Y2.11,0,Unknown,0,0,0
3577,=A02+K1.B1-X22-X22.5F,A02,K1.B1,X22-X22.5F,1,Terminal,0,0,1
3580,=A02+K1.B1-X22-X22.5M,A02,K1.B1,X22-X22.5M,1,Terminal,0,0,1
3595,=V01+S1-Y2.12,V01,S1,Y2.12,0,Unknown,0,0,0
3621,=V01+S1-Y2.13,V01,S1,Y2.13,0,Unknown,0,0,0
3647,=V01+S1-Y3.11,V01,S1,Y3.11,0,Unknown,0,0,0
3673,=V01+S1-Y3.12,V01,S1,Y3.12,0,Unknown,0,0,0
3699,=V01+S1-Y4.11,V01,S1,Y4.11,0,Unknown,0,0,0
3711,=V01+S1-Y4.12,V01,S1,Y4.12,0,Unknown,0,0,0
3723,=V01+S1-Y4.51,V01,S1,Y4.51,0,Unknown,0,0,0
3757,=V01+K1.B1-A1.1,V01,K1.B1,A1.1,1,PLC,0,1,0
3761,=V01+K1.B1-A2.1,V01,K1.B1,A2.1,1,PLC,0,1,0
3765,=V01+K1.B1-A5.1,V01,K1.B1,A5.1,1,PLC,0,1,0
